clean,retweet_count,favorite_count,num_hashtags,num_urls,num_mentions,name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,url_ratio,hashtag_ratio,mention_ratio,entropy,wavelet_avg,label
"RT @FatimaDelOlmo: ""Sof�a,date prisa para el cole"" ""Mami,si a�n est� hablando Pati�o y no ha llegado a�n Izquierdo""As� medimos el tiempo @H�",3,0,0,0,3,JosÃ© MarÃ­a PatiÃ±o,Chemaparis,2466,3913,165,156,96,http://t.co/2F7mAXv2Rj,0,0,0.021428571,4.621218316,-0.017670047,human
RT @emeequis: Una mujer celebra frente a la fiscal�a de Chihuahua el cumplea�os de su hija desaparecida http://t.co/je6QWB0AXm http://t.co/�,42,0,0,1,1,Nina Lakhani,ninalakhani,3647,1829,869,116,98,0,0.007142857,0,0.007142857,4.625340919,-0.018907545,human
#Hollande hablaba a la m�sma hora. Sarko le ha contraprogramado. Las cadenas de televisi�n de informaci�n continua han preferido a Sarko,0,0,1,0,0,JosÃ© MarÃ­a PatiÃ±o,Chemaparis,2466,3913,165,156,96,http://t.co/2F7mAXv2Rj,0,0.007352941,0,4.184751839,0.065439625,human
Trevor jackson retweeted my picture lol ;*,0,0,0,0,0,Janie Horsley,JanieHorsley,71,6,40,0,0,0,0,0,0,4.141619208,-0.002705753,bot
Necesito una para la calentura,0,1,0,0,0,Cristian ,Bigpoppa_33,24257,510,322,8884,2,0,0,0,0,3.564735179,0.111808123,human
"-Se vuelve a subir al arbol, se rompe la rama y caigo al suelo(?)-,",0,0,0,0,0,Rossie Bracht,RossieBracht,76,4,39,0,0,0,0,0,0,3.967058723,0.022503158,bot
@RoyalCloset1 Barbie te hice algo con mucho cari�o y te lo envi� d�as atr�s por direct de instagram cuando puedas lo checas please!!,0,0,0,0,1,Licho ,Liicho_16,57,31,117,17,0,0,0,0,0.007575758,4.279767119,-0.04556054,human
RT @GalicianFitness: Playa de matadero ahora mismo. C�mo estar� en verano si ahora est� as� http://t.co/giidTYiZss,11,0,0,0,1,YskÅ�?,ItsYsko,18492,930,282,7159,7,0,0,0,0.00877193,4.446336009,-0.033414599,human
RT @JoaqGuirao: El r�o Cuyahoga. Un r�o tan contaminado que se le PRENDI� FUEGO. 13 PUTAS VECES. http://t.co/LkkmawbBnD,1,0,0,1,1,Akira Sanz,akiraoltar,17282,242,139,466,16,http://t.co/DhOnHqZNAf,0.008403361,0,0.008403361,5.078933501,-0.119409018,human
Ni tan mal... -10�C. Y sensaci�n t�rmica de -21�C http://t.co/PcPHZmWDHD,0,0,0,0,0,Sergio GonzÃ¡lez,sergon2000,1767,98,154,14,6,http://t.co/DE0liNQlOJ,0,0,0,4.714811724,-0.098185667,human
RT @follaldre: Los ucranianos no se andan con mierdas. 50 Sombras de Gray en Ucrania se titula CIPOTO. http://t.co/hAq2RP9GrG,6439,0,0,0,1,Akira Sanz,akiraoltar,17282,242,139,466,16,http://t.co/DhOnHqZNAf,0,0,0.008,4.715310527,-0.001024831,human
Veo factible ser el viudo de una rica,0,1,0,0,0,â€  RÃ˜NÃŠÃ˜ Å ANTÃ˜Å  â€ ,Adrianaldo_,8102,241,273,1067,0,0,0,0,0,3.783212827,0.05376,human
Cinco de Mayo!! Margaritas for everyone!! (@ El Vaquero) http://t.co/ksWp4QrR6R,0,1,0,1,0,Chase Carter,loyalandtrue86,14140,1101,1135,1064,36,http://t.co/0FYqlZoecF,0.012658228,0,0,4.790830831,0.002851978,human
RT @AireMexicoDF: Lun 14:00Temperatura 25�CHumedad 28%,2,0,0,0,1,Desastres Naturales ,ADN_SUAPT,72102,726,28,165,23,https://t.co/JV2RyV3lRO,0,0,0.018518519,4.801481142,-0.08230947,human
"Bien, y yo aca dandote a vosBue",1,0,0,0,0,Latonya Goodlet,LatonyaGoodlet,311,59,818,0,1,0,0,0,0,3.63098502,0.012490786,bot
@CinSuazoG el test pulpar no dio ciertamente una endodoncia solo falta la rx le taba tirando una de aleta de mordida y me salio mal y me fui,0,0,0,0,1,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0.007142857,3.941991619,0.003143001,bot
Odio A Lumii :3 ah,0,0,0,0,0,Luise Mongelli,LuiseMongelli,70,4,48,0,2,0,0,0,0,3.46132014,0.063339377,bot
"Para tu amanecer desvocao, mejor que me olvides.",0,0,0,0,0,ã€ŽPleasure and painã€�?,AngelBiedma,6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0,0,3.951162826,-0.044720871,human
Lejos el mejor (que lastimo que Rocco's ya no importa su servicio). (@ La Pizza Nostra) http://t.co/XWZUu0e,0,0,0,1,0,Paul Urmston,paulurmston,2755,132,174,37,3,http://t.co/jBMAHT5jpG,0.009345794,0,0,4.624462258,0.040228003,human
"@mudedita S�, me he venido a pasar el fin de semana, muy cerquita de Toronto.",0,0,0,0,1,Sergio GonzÃ¡lez,sergon2000,1767,98,154,14,6,http://t.co/DE0liNQlOJ,0,0,0.012987013,4.145253017,-0.022360605,human
@Ikiti_Sorpresa me voy el 29 "/,0,0,0,0,1,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0.032258065,4.232759924,-0.053939489,bot
@Nikov12 aprende a da mention quieree!!!,0,0,0,0,1,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0.025,4.018453958,0.071369934,bot
"Te consegu� la luz del sol a media noche y el n�mero despu�s del infinito, instal� la ... http://t.co/0g0UW7v9",0,0,0,1,0,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0.009090909,0,0,4.533080173,0.00757822,bot
Todo esto fuera perfecto si no tuviera migrania! #great,0,0,1,0,0,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0.018181818,0,3.957019778,-0.038346285,bot
Perdoname madre por mi VISA vuota. :(,3,3,0,0,0,Michela Onorili,MichelaOnorili,105,0,0,0,0,,0,0,0,4.093663838,-0.038539933,bot
"Empezare a dar datos hist�ricos del Barza y de la liga espa�ola en su historia, por ahora se han jugado 82 ligas en la historia #fcblive",0,0,1,0,0,Elyse Kendell,ElyseKendell,59,9,42,0,0,0,0,0.007352941,0,4.176591829,0.085892492,bot
RT @victo353: @AngelBiedma lo dudabas? JAJAJAJAJAJ,1,0,0,0,2,ã€ŽPleasure and painã€�?,AngelBiedma,6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0,0.04,4.36107688,-0.112538067,human
Que radicales esas personas que su sueldo es golpeado duramente por las malas pol�ticas econ�micas del pa�s y aun siguen apoyando a Maduro.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.975708145,0.023216716,bot
Mielda que delirio con esta universidad!,0,0,0,0,0,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0,3.832332872,-0.017428782,bot
RT @maserna: Los especiales de nochevieja est�n pensados para que todos entremos en el a�o nuevo con el esp�ritu roto y sin esperanzas de b�,13,0,0,0,1,Akira Sanz,akiraoltar,17282,242,139,466,16,http://t.co/DhOnHqZNAf,0,0,0.007142857,4.114501543,0.002541117,human
RT @PepeHuertars: Instrucciones bilingues en el hotel... EEEXITOO! http://t.co/bEjshz6q6c,1,0,0,0,1,Sarah Friedlander G.,sarahfriedland,18035,1620,591,361,72,http://t.co/laTO6ixXFe,0,0,0.011235955,4.740861206,-0.032596908,human
"RT @LuFleitas1: Falta Louis puteando a la mina, ahr#Vote1DUK #KCA",2,0,2,0,1,Anja ,AnjaSaade,28255,1439,755,1983,3,0,0,0.030769231,0.015384615,4.510002236,0.027729678,human
Me aburro de siempre ser el trapito de lagrimas de los dem�s.,0,0,0,0,0,Treva Grennon,TrevaGrennon,46,1,34,0,0,0,0,0,0,3.754966218,-0.047232462,bot
"Justo vencedor, aunque duela.Siempre estar� la escusa del descuento, de jugar con uno menos, el presupuesto...El Atleti es el eterno pupas",0,0,0,0,0,â€  RÃ˜NÃŠÃ˜ Å ANTÃ˜Å  â€ ,Adrianaldo_,8102,241,273,1067,0,0,0,0,0,4.09374085,0.005666663,human
"Ya esperando el cap�tulo de ma�ana, que estar� imperdible. #LaBiblia ",1,5,1,0,0,AnÎ± ,annaveiro_,46114,877,655,6643,5,http://t.co/8RsOkfnMko,0,0.014492754,0,4.224274189,-0.051860348,human
@xcornerstone coincidimos en la misma idea,0,0,0,0,1,Paulina Benitez,VanessaBeniteez,18462,1060,557,2500,2,http://t.co/JnX6hMGM6E,0,0,0.023809524,3.719964305,0.092163177,human
"""@geaninamedrano: Y pense q cambiarias... Q ilusa fui, como creer en ti si ni tu misma te das tu valor! Mala mia :)"" da mention da mention!!",0,0,0,0,0,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0,4.190487167,0.029016593,bot
"""@PalomaACastillo: Craving por una Margarita de coco de Loretta, pero FUUULLLL!!!!""pero pilas de RT HAHHAHAHA!",1,0,0,0,1,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0.009090909,4.54834293,0.01255641,bot
Tengo el pie jodidisimo,0,0,0,0,0,â€  RÃ˜NÃŠÃ˜ Å ANTÃ˜Å  â€ ,Adrianaldo_,8102,241,273,1067,0,0,0,0,0,3.46857663,0.0666212,human
"Quiero creer cuando piense en ti volvere a renacer,hoy siempre sabre que en algun lugar yo te encontraree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.882942648,-0.041756018,bot
"""La vida te pone a grandes personas en tu camino"" #BN",0,0,1,0,0,Telma Leza,TelmaLeza,57,7,35,0,0,0,0,0.018867925,0,3.964559853,0.005593357,bot
Orgullosa de mi presidente! @llegopapa,1,0,0,0,1,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0.026315789,3.955311317,-0.063309835,bot
Una vez mas viendo a mi mama llorar por el #TeletonColombia,0,0,1,0,0,Wendi Riska,WendiRiska,42,3,40,0,0,0,0,0.016949153,0,3.857657891,-0.031673591,bot
El mio Syd http://t.co/oePLgafuZw,0,0,0,1,0,Mariano,Marianocrt,15259,134,401,55,1,,0.03030303,0,0,4.468044119,-0.045138469,bot
En Wolf confund�a a Luhan con Sehun lol,0,0,0,0,0,Kristle Syring,KristleSyring,77,10,40,0,0,0,0,0,0,3.659096527,0.004976719,bot
RT @iPoetadeCalle: Lo que no te mata... Te hace un zombie.,8381,0,0,0,1,â˜¾hÎ�?nâ˜¢ â™‘,ChanooChanoo,6607,245,151,1103,2,https://t.co/QDQ5vD2Etw,0,0,0.017241379,4.106536014,-0.154007089,human
"Me Cago en JB Pu�eta, Si Alabaran A Dios Como Alaban A Justin El Mundo Estaria super mejor mano",0,0,0,0,0,Hye Densley,HyeDensley,53,3,36,0,0,0,0,0,0,4.26129252,0.0133062,bot
"RT @Calle13Oficial: No puedo creer la noticia que acabo de recibir, muri� Cheo Feliciano, Puerto Rico pierde a un grande, a un maestro.Que �",1085,0,0,0,1,The Legend,TheLegendPR,2323,158,152,744,3,http://t.co/Ctvmxny1Dn,0,0,0.007142857,4.373258343,-0.011400134,human
RT @JAlvarezFlow: Apoya el projecto de @nelflow  https://t.co/5YxQIY336i,27,0,0,1,2,0,0,0,0,0,0,0,0,0.013888889,0,0.027777778,4.805496794,-0.01583701,bot
Que fastidio que tengan que estar jodiendo a esta hora.,0,0,0,0,0,Paulita Tremain,PaulitaTremain,41,4,38,0,0,0,0,0,0,3.827450223,-0.030279125,bot
"(Los emojis de Android no tienen sexo y por eso, son mejores. Adem�s de kawai)",0,0,0,0,0,E. Woo / ì—�?ë�?„ ìš°,edowoo,82194,4493,1894,1636,132,http://t.co/vp9W2kMiPH,0,0,0,3.959349459,0.058922439,human
"@FatimaDelOlmo gulps, era lo segundo: creo que rntro en lo de los csmbios, pero las cr�nicas de Hollande ser�n buenas aunque no sean m�as.",0,0,0,0,1,JosÃ© MarÃ­a PatiÃ±o,Chemaparis,2466,3913,165,156,96,http://t.co/2F7mAXv2Rj,0,0,0.007246377,4.178550374,-0.012384818,human
"RT @LauMarcosG: 'Si yo fuera mujer sentir�a que me han robado un derecho, me sentir�a tutelada', la firma de @pedroblancoa en @hora25 http:�",3,0,0,1,3,JosÃ© MarÃ­a PatiÃ±o,Chemaparis,2466,3913,165,156,96,http://t.co/2F7mAXv2Rj,0.007142857,0,0.021428571,4.472897465,-0.06345424,human
Hueso de aceituna podrida.,1,1,0,0,0,ã€ŽPleasure and painã€�?,AngelBiedma,6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0,0,3.738149333,0.08585802,human
"Le digo a sofi ""ma�ana est� como est� me mamo igual"" y me pone ""jajajaj que culeada, tene cuidado pero boluda"" AJAJJA WATEFAKKKKKKKKK",0,0,0,0,0,Patrica Oropeza,PatricaOropeza,84,5,42,0,0,0,0,0,0,4.422247614,-0.008855235,bot
"Nadie nace odiando a otra persona por el color de su piel, o su origen, o su religi�n",0,0,0,0,0,Stepanie Farron,StepanieFarron,84,11,41,0,0,0,0,0,0,3.769921645,0.053800589,bot
"Porque me tiene que pasar esto a mi ? LA CONCHA DE LA MADRE , ME QUIERO MORIR.",0,0,0,0,0,Adell Nyseth,AdellNyseth,42,7,44,0,0,0,0,0,0,4.39743676,-0.054977616,bot
RT @TinuParaguay: [FOTO] @TiniStoessel junto a @p_lanzani en la revista "CARAS". �Hermosos! ,24,0,0,0,2,Marco,PeterLaliOK,9053,243,965,272,0,,0,0,0.02173913,4.706902348,-0.025058312,bot
"@Adriana_bello --->""Lo bello si es sencillo, dos veces bello."" (via @AlbertoCiurana)",2,0,0,0,2,Peter Hamilton,PH_film,16534,1158,1999,10911,25,0,0,0,0.023809524,4.315011776,0.06408696,human
Como me siempre todo mal y me duele la pancita me voy a comer mi alfajor block de chocolate MUAJAJAJA #MueroFeliz,0,0,1,0,0,Luvenia Pomales,LuveniaPomales,67,7,39,0,0,0,0,0.008849558,0,4.226925448,-0.08001341,bot
"RT @estebangerbasi: �Urgente! Venezuela necesita un Presidente! .@NicolasMaduro es un chofer de autob�s manejado por los Castro, no es Pres�",65,0,0,0,2,Somer Graner,SomerGraner,78,7,40,0,0,0,0,0,0.014285714,4.421161572,0.008985862,bot
"C�mo que coraz�n serrano a sentencia? No, no, no! Ma�ana todos a votar! #yosoy",0,0,1,0,0,Dorene Knaebel,DoreneKnaebel,67,9,38,0,0,0,0,0.012820513,0,4.066233487,-0.063437848,bot
El olor a cigarrillo que tu beso me dejaba,0,0,0,0,0,Earlean Germani,EarleanGermani,47,1,37,0,1,0,0,0,0,3.802915339,-0.113855121,bot
RT @hedwigespana: Tenemos muchas buenas nuevas para vosotros... La primera de ellas es que Hedwig and the angry inch firma por la... http:/�,2,0,0,1,1,Beatriz â�?€ â˜ƒ,beparmurma,28817,854,556,216,12,http://t.co/iGJXK6V59r,0.007142857,0,0.007142857,4.409235969,0.034163597,human
"Fuiste tu, de mas esta decir que sobra decir tantas cosas",0,0,0,0,0,Paulina Benitez,VanessaBeniteez,18462,1060,557,2500,2,http://t.co/JnX6hMGM6E,0,0,0,3.705269077,-0.017241388,human
"@manuvaldes No es bueno tener un m�vil los fines de semana a ciertas horas, siempre lo he dicho, jeje.",0,0,0,0,1,Sergio GonzÃ¡lez,sergon2000,1767,98,154,14,6,http://t.co/DE0liNQlOJ,0,0,0.009803922,4.094906162,-0.018229111,human
"""Y obvio que lo aburris y no le importas va empezar a trabajar y la facultad vos ni vas a existir en su vida "" La sinceridad ante todo ?",0,0,0,0,0,Iesha Meyerhoff,IeshaMeyerhoff,43,3,36,0,0,0,0,0,0,4.060678205,0.02141007,bot
Solo les pido una cosa...... NO LE ARRUINEN EL CUMPLE A JUSTIN.,0,0,0,0,0,Janis Thruman,JanisThruman,45,7,38,0,0,0,0,0,0,4.307200443,-0.022517658,bot
"10% de red bull ,10% de agua de coco , 80% de whisky .. to 100% mt louco (8) lol",0,0,0,0,0,Cathryn Menken,CathrynMenken,60,4,44,0,0,0,0,0,0,4.135382818,0.028788729,bot
@fmicakatrina @CastillonBlue ahhahaha pwede pero depende hahahha joke #charlang,0,1,1,0,2,Xena Joyce,xenanimous,5340,1243,777,52,3,http://t.co/6AQCFi5GKk,0,0.012658228,0.025316456,4.121382282,0.027126166,human
"La venganza es mi �nicas esperanza, con katana aumento la elegancia",0,0,0,0,0,â€  RÃ˜NÃŠÃ˜ Å ANTÃ˜Å  â€ ,Adrianaldo_,8102,241,273,1067,0,0,0,0,0,3.808758679,0.015651659,human
@marleneeweenie que la chingada,0,1,0,0,1,diana,DSFTWKTA,32547,716,610,5231,1,0,0,0,0.032258065,3.626413747,-0.000599922,human
"RT @Yipee182: Vaya, parece que ya hay tr�iler de Toy Story 4 https://t.co/J2YHL5N13h",2,0,0,1,1,Akira Sanz,akiraoltar,17282,242,139,466,16,http://t.co/DhOnHqZNAf,0.011904762,0,0.011904762,4.743275686,-0.032446801,human
"Porque volviste y me insistias, si en realidad tu no me querias ",0,0,0,0,0,MannÃ½â„¢,v1ck_mendoza,9898,109,111,7922,2,0,0,0,0,3.818644821,-0.071258624,human
@Ferchozaki seee haha ahi te cuento,0,0,0,0,1,Gabi,yamineftis,12987,273,116,17132,1,http://t.co/B3FkCIoZaC,0,0,0.028571429,3.668728289,-0.033510367,human
Nos largamos a llorrar las dos,0,0,0,0,0,Ardelle Klich,ArdelleKlich,46,3,37,0,0,0,0,0,0,3.066247897,0.016362617,bot
Malas costumbres en vacaciones.. Dormir despues de comida!* #quedificil #ttyltweetpeeps. *yawn*,0,0,2,0,0,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0.021052632,0,4.40982988,-0.036036099,bot
"RT @tjcope: Este es Hachim Mastour,el joven marroqu� del Milan al que tiene casi atado el Real Madrid https://t.co/1AEhu83xp6",131,0,0,1,1,â€  RÃ˜NÃŠÃ˜ Å ANTÃ˜Å  â€ ,Adrianaldo_,8102,241,273,1067,0,0,0.008,0,0.008,4.627024707,-0.001881782,human
"@anndreaxxv @alivve_ quedamos en que yo solo iba a ponerme unas tiritas en los pezones, no me cambi�is los planes ",0,1,0,0,2,Kat,KatiaKatxx,3176,1625,1054,8125,4,http://t.co/mNz1YeOiZl,0,0,0.01754386,4.074957265,-0.007988773,human
Ya llego el tiempo de dormir. que dios bendiga a todos ustedes y sus familias.,1,0,0,0,0,Yuung.K,K_smaacks,7837,233,196,630,0,0,0,0,0,3.934657586,-0.035073982,human
#Sigue me y te sigo!! LoL,0,0,1,0,0,Kelsey Serratore,KelseySerratore,59,6,38,0,0,0,0,0.04,0,3.589275071,-0.079964147,bot
RT @USarag: Yo cuando soy una persona triste y me da por inventar pues http://t.co/YQy0jYCt1u,1,0,0,0,1,ã€ŽPleasure and painã€�?,AngelBiedma,6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0,0.010752688,4.504650244,-0.058601957,human
El tijeras se encuentra con Aurelio. #ESDLC3,0,0,1,0,0,AnÎ± ,annaveiro_,46114,877,655,6643,5,http://t.co/8RsOkfnMko,0,0.022727273,0,4.217859108,-0.050771682,human
"@RobertoRiquelme El nuevo?  Pucha.. si mi avisaste antes... tuve un en venta, pero ya vendi.  errmmm... buscarla en deremate.cl??",0,0,0,0,1,Paul Urmston,paulurmston,2755,132,174,37,3,http://t.co/jBMAHT5jpG,0,0,0.007751938,4.218851684,0.003206583,human
@kimerymf botellita? Pero por favor un miniissteriooo! A dirigirr salud publica #quePocaMente,0,0,1,0,1,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0.010752688,0.010752688,4.380031755,0.05420178,bot
A felicidade no se guarda:  para consumo imediato." Mario Quintana,0,0,0,0,0,Zonia Ahlm,ZoniaAhlm,66,6,41,0,0,0,0,0,0,4.068972961,-0.013430434,bot
@LaRisaDeLalita @laliespos @nico_riera Hermosos los dos,1,0,0,0,3,Marco,PeterLaliOK,9053,243,965,272,0,,0,0,0.054545455,3.937721706,-0.028503263,bot
@Manuel_Hdez_B deja de estar salando la cosa!!! alefuuu!,0,0,0,0,1,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0.017857143,3.987423726,-0.002514038,bot
Al rey se le ha ido la cabeza pero bien eh,0,0,0,0,0,Isa,whatisasays,12413,960,513,1258,6,http://t.co/QZofenSIfc,0,0,0,3.591706639,0.047039883,human
Ya hoy le puse fin a todo en silencio. Ma�ana ser� otro d�a :),0,0,0,0,0,Roselle Moczo,RoselleMoczo,65,5,40,0,1,0,0,0,0,4.079282087,-0.03211138,bot
RT @metrodesantiago: 14:30h. Estaci�n Escuela Militar permanece habilitada. #TodalaRed funcionando.,104,0,1,0,1,Sarah Friedlander G.,sarahfriedland,18035,1620,591,361,72,http://t.co/laTO6ixXFe,0,0.01010101,0.01010101,4.554051541,-0.02502995,human
No hay con quien hablar a esta hora.,0,1,0,0,0,Teresa Foppe,TeresaFoppe,81,2,45,0,0,0,0,0,0,3.762396266,-0.025501755,bot
Amorshito si tu hija hermosa Alice la mas pulcra se vuelve a hacer pipi en el ba�o la vas a encontrar el martes sin cabeza.,0,0,0,0,0,Tajuana Hronek,TajuanaHronek,54,3,40,0,0,0,0,0,0,3.949828279,0.039720552,bot
"RT @Z_o_d_i_a_c_o: #ACUARIO: si te enamoras, tratar�s de hacer sentir bien a la otra persona hasta el final,incluso hasta cuando dejes de a�",4941,0,1,0,1,ã€ŽPleasure and painã€�?,AngelBiedma,6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0.007142857,0.007142857,4.37094407,-0.016943416,human
Dios toma el timon de este Pais que nos esta llevando errrrr diablo. #Am�n,0,0,1,0,0,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0.013513514,0,3.993856234,0.013620993,bot
Y en el avance Sof�a le dice a Cayetana que el hijo que espera es de Arturo! Ma�ana el cap�tulo ser� uno de los mejores! #TierraDeReyes,0,0,1,0,0,AnÎ± ,annaveiro_,46114,877,655,6643,5,http://t.co/8RsOkfnMko,0,0.007407407,0,4.211104734,0.018492742,human
con ete pana no se puede.. #SePueMori,0,0,1,0,0,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0.027027027,0,3.785911894,0.007540239,bot
A dormir con mi peludito lindo :),0,0,0,0,0,Gretchen Stohler,GretchenStohler,47,6,41,0,0,0,0,0,0,3.70304071,-0.064939194,bot
"@96Becky jajajhaa bueno, si, �l tiene buenos recuerdos de alemania ",0,0,0,0,1,Beatriz â�?€ â˜ƒ,beparmurma,28817,854,556,216,12,http://t.co/iGJXK6V59r,0,0,0.014925373,4.197812654,-0.025954481,human
Estoy cansado de todo eso que me està pasando sin explicacion,0,0,0,0,0,Marco,PeterLaliOK,9053,243,965,272,0,,0,0,0,3.893476659,-0.050981467,bot
Aqui estamos grabando un episodio de buscadores de fantasnas jajajajajajajaja,0,1,0,0,0,ã€ŽPleasure and painã€�?,AngelBiedma,6747,592,254,7636,3,http://t.co/s1SZws5B9A,0,0,0,3.810645439,0.034674699,human
@CarlaDeMoya me voy el vierne y retorno el 29 de jun. :) jst 2 weeks babyyy!,0,0,0,0,1,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0.013157895,4.236846068,-0.03867121,bot
RT @Zaynab_Styles: @KatiaKatxx @alivve_ nos quisimos morir en todo.momento,1,0,0,0,3,Kat,KatiaKatxx,3176,1625,1054,8125,4,http://t.co/mNz1YeOiZl,0,0,0.040540541,4.410325961,-0.050935183,human
Fijo que a alexis y fido si le dan una hora de show #Vi�a2014 y a melendi no muy mal eso,0,0,1,0,0,Pamula Geffken,PamulaGeffken,46,4,41,0,0,0,0,0.011363636,0,4.080178677,-0.003833865,bot
@dejaleoyasaes igualita la competencia de Isco que la de los tuercebotas del atleti,0,0,0,0,0,â€  RÃ˜NÃŠÃ˜ Å ANTÃ˜Å  â€ ,Adrianaldo_,8102,241,273,1067,0,0,0,0,0,3.888367035,0.063885201,human
A buscar a dimitas y de ahi ya salimos,0,0,0,0,0,Ivonne Galapon,IvonneGalapon,72,9,39,0,0,0,0,0,0,3.629249224,0.085311434,bot
@lieorjustsmile has visto el 1x05 de The Royals??,0,1,0,0,1,Isa,whatisasays,12413,960,513,1258,6,http://t.co/QZofenSIfc,0,0,0.020408163,4.219188611,0.056029391,human
RT @Enrique_Rojas1: As� se ver�a la cancha del nuevo estadio propuesto para NFL en Los Angeles. Albergar�a 2 clubes http://t.co/VBtakHh9eG,43,0,0,0,1,Miguelâš¾ ,MiguelSFG510,20758,349,1487,6157,8,0,0,0,0.007246377,4.747800165,0.01600082,human
@Juancar_Hdez no tengo el mismo numero tio. Te lo dejo ahora por MD,0,0,0,0,1,â€  RÃ˜NÃŠÃ˜ Å ANTÃ˜Å  â€ ,Adrianaldo_,8102,241,273,1067,0,0,0,0,0.014925373,4.188275198,-0.02310858,human
Tu sabeee q sii beebeee :* ily!! RT @Nikov12: Al final de la noche ella conmigo se vaaa..... :),0,0,0,0,1,Rafiela Morales L.,RafielaMorales,7975,398,350,11,2,,0,0,0.010526316,4.302714293,-0.047107398,bot
"10% de red bull ,10% de agua de coco , 80% de whisky .. to 100% mt louco (8) lol",0,0,0,0,0,Deane Lalla,DeaneLalla,49,4,38,0,1,0,0,0,0,4.135382818,0.028788729,bot
Quieres entradas al cine gratis?  Furia de Titanes.. Avant Premiere en 3D.. solo tienes que ir a www.furiadetitanes.cl,0,0,0,0,0,Paul Urmston,paulurmston,2755,132,174,37,3,http://t.co/jBMAHT5jpG,0,0,0,4.129851001,0.04424484,human
